id,keyword,location,text
120,,,"keys, books, equipment) have been returned to their proper location or their owner , and the workstations in the lab have been thoroughly cleaned up"
121,,,all team members are required to be present at the time of the final delivery 
122,,,all final deliverables are due on the last day of class at 1 1:59 pm
123,,,project management - 5% : you will create project management artifacts specific to your chosen software development methodology 
124,,,"for example, teams using agile development will provide a product backlog, sprint backlogs, and burn-down charts while teams using w aterfall will provide a requirements specification, a software architecture design, and a gantt chart"
125,,,all teams will specify team member roles and produce user stories
126,,,"y ou are also expected to use t amu github for version control and commit to your team's repository weekly , if not daily "
127,,,"testing - 15%: your project must be evaluated in accordance with industry standards, so you need to test the technical performance of your developed materials as your project goes on"
128,,,y ou are expected to develop an automatic test bed for your project
129,,,"y ou should also have appropriate unit testing, integration testing, and system testing throughout your code to verify functionality "
130,,,"you will 1/19/22, 4:50 am syllabus: 22 spring csce 482 934: sr capst one design https://canvas.tamu.edu/courses/129774/pages/syllabu"
131,,,8/15also have user acceptance testing through a user study to evaluate your system's ability to solve your problem
132,,,"y ou will be assessed on how well you have prepared and conducted the evaluation of your system, both internally (through unit/integration/system testing) and externally (through user study)"
133,,,"note that completing this user study is part of the required final deliverables and it not optional, even if you prefer to abandon the points"
134,,,"status updates - 5%: you will submit weekly status update reports, both individually and as a team, and hold a weekly status update meeting with your entire team and your instructors"
135,,,"t eam members should take turns taking meeting minutes, submitting team reports, and leading the weekly meeting discussion"
136,,,y ou will be also assessed on your team's ability to keep to the project schedule
137,,,daily quizzes - 2%: every class (including the first class) will start with a 10-minute quiz
138,,,"the quizzes will include material about your assignments, questions about your design choices, and knowledge that you should have gained from your past computer science courses"
139,,,research has repeatedly shown that the act of quizzing imparts more knowledge than lecturing or studying
140,,,"thus, this not only lets us know where your knowledge might be lacking so that we may be able to correct it within this class, but it also serves to teach you the knowledge that you need to have"
141,,,this course is your final course in your computer science degree and should provide you with the capability to put all of your skills together and communicate those capabilities ef fectively 
142,,,peer feedback and peer evaluation - 3%: peer feedback of others' work is crucial
143,,,it is important that your feedback is of high quality 
144,,,"you will give feedback to your peers regularly throughout the semester on their project ideas, written work, and presentations"
145,,,"in addition, each member of your project team will score the performance of your other team members at multiple points throughout the semester "
146,,,you will use these peer evaluations to adjust how you interact and collaborate in your team
147,,,you must complete all of your peer reviews to get an a in the course
148,,,ethics - 5%: you will complete various activities and assignments to explore the ethics in the discipline
149,,,"class participation: the instructors will evaluate your attendance to meetings, participation in the discussions, and contributions to the team"
150,,,more than five (5) unexcused absences will lead to an automatic failure for the course 
151,,,note that team days in which teams may need to work in a remote location to accomplish certain assignments (e.g.
152,,,"presenting your work at a conference or sr w, interviewing experts, meeting with mentors, accessing technologies outside of the classroom, etc."
153,,,"do not count toward absences provided they are approved by the instructor in advance, abide by the instructor ’s requirements for check-in during course time, abide by any activity reporting requirements by the instructor , and complete all assignments on-time relevant to that class time"
154,,,submission of assignments: all assignments will be turned in electronically though canvas (https://canvas.tamu.edu/
155,,,(unless otherwise specified) by the due date and time given on the assignment
156,,,email submissions will not be accepted
157,,,"1/19/22, 4:50 am syllabus: 22 spring csce 482 934: sr capst one design https://canvas.tamu.edu/courses/129774/pages/syllabu"
158,,,9/15 late work policy all assignments must be submitted to complete the course
159,,,assignments will be considered late after their posted deadline but will be accepted
160,,,late assignments will receive a grade reduction of 10% per day late with a maximum reduction of 30%
161,,,course schedule below is the planned but tentative schedule of topics and major projects for the course
162,,,all assignment and project details will be communicated on canvas (https://canvas.tamu.edu/
163,,,
164,,,"weeks course phases major deliverables 1-3introduction, t eam formation, and project ideation you will learn how to identify and formulate an engineering problem, how to survey existing related work, how to use design thinking to create innovative solutions to your problem, and how to define project success"
165,,,y ou will also explore elements of good and bad design
166,,,"y ou will practice communicating your problem's motivation and user needs, create a project management plan based on software development methodologies, and complete ethics training.finalize"
167,,,project proposal and plan (due by end of week 3) 4-5project design and skill development you will learn how to create user stories and usage scenarios and how to ef fectively prototype and test dif ferent interface designs
168,,,"y ou will participate in rapid user studies with peers on initial lo-fi prototypes, identify design moves in response, and create a final system design"
169,,,y ou will also complete a literature review tailored for your project that places your work in the context of existing work and practice communicating your solution and design
170,,,y ou will begin participating in peer evaluations within your team.incrementa
171,,,"submission of final report elements (various, see canvas assignments) 6-11project development you will implement your system design following standard software development methodologies and using t amu github for version control"
172,,,y ou will submit a new code release and demo your project to the class every 2 weeks.full
173,,,"working system (due by end of w eek 1 1) 1/19/22, 4:50 am syllabus: 22 spring csce 482 934: sr capst one design https://canvas.tamu.edu/courses/129774/pages/syllabu"
174,,,"10/15you will also submit weekly status updates, hold weekly update meetings, and continue to participate in peer evaluations"
175,,,"at the end of this phase, you will have a full working system implemented and be ready for system evaluation"
176,,,y ou will also continue to make iterative progress on your final written report
177,,,12-13project evaluation you will thoroughly test your system's functionality according to your evaluation plan
178,,,y ou will also conduct a user study and analyze collected data to evaluate the success of your system
179,,,y ou will communicate results from these two types of evaluations in your final report
180,,,"y ou will continue to submit weekly status updates, hold weekly update meetings, demo your project to the class, and participate in peer evaluations.full"
181,,,evaluated system (due by end of w eek 13) 14project finalization you will complete your final report and finish preparing all final deliverables (see grading components above)
182,,,"y ou will practice communicating your problem, solution, and results to the class"
183,,,y ou will submit your last weekly status update and participate in your last peer review .complet
184,,,draft of final deliverables (due by end of week 14) 15project presentations senior projects will be presented to industry panelists.al
185,,,final deliverables (due on last day of class by 11:59pm ) final presentations to iap members ( on final reading day) university and course policies inclusion statement in this class we are committed to a culture of inclusivity 
186,,,we reject and condemn all forms of injustice and actively promote diversity and inclusion within our field
187,,,as martin luther king jr 
188,,,"said, “injustice anywhere is a threat to justice everywhere."
189,,,"if any student wishes to discuss anything regarding 1/19/22, 4:50 am syllabus: 22 spring csce 482 934: sr capst one design https://canvas.tamu.edu/courses/129774/pages/syllabu"
190,,,"11/15inclusivity within the classroom, especially anything contrary to this statement that you have experienced, you are encouraged to contact the instructor or t a"
191,,,course copyright the materials used within this course are copyrighted
192,,,"these materials include, but are not limited to, the syllabus, quizzes, assignments, activity descriptions, online content, course videos, audio and visual recordings of classes, etc"
193,,,"because these materials are copyrighted, you do not have the right to copy or distribute these materials, unless permission is expressly granted"
