id,keyword,location,text
61,,,"if you need to use a bio breakor step away briefly, you will need to communicate this with your team as long as an estimatewhen you will return"
62,,,"this class has a significant communication component, and facialexpressions are vital to communication"
63,,,"we understand that you may have a “bad hair day” orsome other reason that you will need to keep your video off, and those are completely fine"
64,,,justnote thathaving your video off will count as oneof your unexcused absences
65,,,●absence and tardiness:failure to attend a meetingor late arrivals (more than 10 minutes late)will be reflected in your individual grade
66,,,"emergencies, however, do happen"
67,,,lateness or absencecan be excused if there is a valid reason
68,,,"illness, job interviews out of town, death in the family,conference attendance, inclement weather or accidents for commuters, etc."
69,,,are valid reasons
70,,,"●valid excuses:oversleeping, a term paper due, anexam to cram for, etc."
71,,,are not valid reasons.ultimately
72,,,the instructor reserves the right to determine what constitutes a “valid reason” on acase-by-case basis
73,,,"●proper planning:if you know you are going to be lateor miss a class, please let the instructor and your teammates know,so that they may plan foryour absence and make the best use oftheir time"
74,,,page3of15 course s yllabus student expectations:you are expected to: ●always use your @tamu.ed
75,,,e-mail account to send correspondence between yourself and theteaching team
76,,,check your @tamu.ed
77,,,email account daily
78,,,●use your canvas account (canvas.tamu.edu
79,,,"to access course information, assignments, and yourgrades"
80,,,"●be an active problem solver, contributor, and discussant in lecture and lab"
81,,,●be prepared and accountable for both lecture and lab by reading the assigned material ahead oftime and be able to answer simple questions over said material
82,,,"●be held accountable for all assigned material that is, or is not, explicitly discussed in class"
83,,,●have a public presence in the class
84,,,●attend class as a community expectation
85,,,"course logistics course time:11:30am–2:30 pm (lecture & lab) on tuesdays and thursdayslocation:eaba 121credit hours:3prerequisites:senior classification; csce 315, csce 411, and two additional csce trackedcourses"
86,,,instructor:dr
87,,,tracy a
88,,,hammondoffice:eabc 103e-mail:hammond@tamu.eduoffic
89,,,hours:in person after class and online by appointment tas:adrita anika and samantha j
90,,,rayoffice:eabc 112ce-mail:adrita:adrita.anika@tamu.edu
91,,,sam:sjr45@tamu.eduoffic
92,,,"hours:in person after class and online by appointment course descriptionsenior capstone design is a project-based course to develop system integration skills for solvingreal-world problems in computer science; a significant team software project that integrates advancedconcepts across computer science specializations; projects require design, implementation,documentation and demonstration, as well as design methodology, management process and teamwork"
93,,,"special designation: c (oral communication)as per university requirements: 1) at least 35% of your grade will involve written or oral communications,2) 70% of that 35% is based on individual (not group) writing or speaking, 3) at least 1250 words areindividually written, 4) feedback is provided to you to allow for revision of some amount of documentsor slides, 5) you have at least 5 minutes of individual public speaking.t"
94,,,"receive c credit for this course, you must pass the c component"
95,,,page4of15 course s yllabus course objectivesto prepare you for engineering practice with a major design experience based on the knowledge andskills acquired in earlier course work and incorporating engineering standards and realistic constraintsthat include most of the following considerations: economic; environmental; sustainability;manufacturability; ethical; health and safety; social; and political
96,,,expected outcomesit is expected that successful participation in the course will allow you to demonstrate:1.analyze
97,,,complex computing problem and toapplyprinciplesof computing and other relevantdisciplines to identify solutions.2.design
98,,,implement and evaluatea computing-based solutionto meet a given set of computingrequirements in the context of the program's discipline.3.communicateeffectivel
99,,,in a variety of professionalcontexts.4.recognizeprofessiona
100,,,responsibilities andmake informedjudgementsin computing practicebased on legal and ethical principles.5.collaborateeffectivel
101,,,as a member or leader of ateam engaged in activities appropriate to theprogram's discipline.6.applycompute
102,,,science theory and software developmentfundamentals toproducecomputing-based solutions
103,,,"list of topics ●designing engineering problems ●using project management tools, e.g."
104,,,"gantt, trello, github, jira, etc"
105,,,●undergoing ethics training: citi ●writing project motivation and identifying needs ●conducting a literature review ●designing and communicating a user interface ●designing and running a user study ●analyzing and interpreting data ●communicating and summarizing results ●developing professional writing skills and writing technical reports textbook and/or resource materialsrequired:design of everyday things
106,,,don norman.(basicbook
107,,,2013)
108,,,available free online at tamulibraries.recommended
109,,,●the five dysfunctions of a team: a leadership fable.patric
110,,,m
111,,,lencioni
112,,,"(jossey-bass, 2002).availabl"
113,,,free online at tamu libraries
114,,,●design for electrical and computer engineers
115,,,ralphford and chris coulston
116,,,"(mcgraw-hillscience, 2007)"
117,,,physical copy available at tamu libraries
118,,,"●technical material from the literature, manufacturers’ data sheets and user manuals"
119,,,page5of15 course s yllabus abet accreditationthe program is evaluated every year through the abet (accreditation board for engineering andtechnology) accreditation process
120,,,this class is part of the holistic evaluation
121,,,abet accreditationprovides assurance that a college or university program meets the quality standards of the profession forwhich that program prepares graduates
122,,,your degree is a significant achievement and perhaps the largestinvestment you will make toward your future
123,,,the quality of education you receive makes a bigdifference in your career success
124,,,abet accreditation: ●verifies that your educational experience meets the global standardfor technical education inyour profession
125,,,●enhances your employment opportunities—multinationalcorporations require graduation froman accredited program
126,,,"●supports your entry to a technical professionthroughlicensure, registration andcertification—all of which often require graduation from an abet-accredited program as aminimum qualification"
127,,,"●establishes your eligibilityfor many federal studentloans, grants, and/or scholarships"
128,,,"●paves the way for you to work globally, because abetaccreditation is recognized worldwidethrough international agreements, and many other countries’ national accrediting systems arebased on the abet model"
129,,,"in order for the department of computer science & engineering to keep their accreditation, the studentsmust demonstrate their abilities in each of the above expected outcomes of this class"
130,,,each of thoseskills will be evaluated by external industrial affiliate members during your final presentation
131,,,grading p olicythe final grade you will receive in the class will bebased on points accumulatedduring the semester.thus
132,,,both continued progress (the process) and the quality of your product (and other deliverables) willdetermine your grade
133,,,"although the bulk of your grade is based on the performance of your team,individual performance will also be gauged"
134,,,"unless otherwise noted on the syllabus or class calendar, allassignments will be due before class on the due date"
135,,,the following is the breakdown of the gradingpolicy
136,,,grade sc ale f < 60% ≤ d < 70% ≤ c < 80% ≤ b < 90% ≤ awe make every effort to provide you with the opportunity to earn an a
137,,,we do not curve in this class.rather
138,,,we teach to mastery which means that we have clear expectations in terms of what you shouldcomplete and what knowledge you should have obtained by the end of the course to succeed and toearn an a
139,,,"if you are taking this class, participate appropriately, resubmit and fix your work based on ourfeedback, and work equitably with your team, you should get an a"
140,,,"you will have every opportunity toearn an a, so at the end of the course an 89."
141,,,is a b
142,,,grade distribution1.dail
143,,,quizzes:3% page6of15 course s yllabus 2.pee
144,,,feedback:2%3.projec
145,,,proposal:5%4.weekl
146,,,reports:5%5.readin
147,,,responses:5%6.poste
148,,,design and presentation: 10%7.auxiliar
149,,,deliverables:5%8.projec
150,,,testing:5%9.ir
151,,,materials:5%10.use
152,,,study:5%11.fina
153,,,presentation:20%12.fina
154,,,deliverables:30%-----------------------------------------------total100%note that you will not receive a passing grade in the class if you do not have a tested working systemby the end of the semester
155,,,the lower weighted items will significantly help you succeed in yourhigher-weighted items
156,,,"to repeat, while some of these sections might appear to have very low point values, they are crucial toyour later success in the higher point sections"
157,,,1
158,,,daily quizzes (3%)every class (including the first class) will start with a 10-minute quiz
159,,,"the quizzes will include materialabout your assignments, questions about your design choices, and knowledge that you should havegained from your past computer science courses"
160,,,research has repeatedly shown that the act ofquizzing imparts more knowledge than lecturing or studying
161,,,"thus, this not only lets us know where yourknowledge might be lacking so that we may be able to correct it within this class, but it also serves toteach you the knowledge that you need to have"
162,,,"this course is your final course in your computerscience degree, and should provide you with the capability to put all of your skills together andcommunicate those capabilities effectively"
163,,,2
164,,,peer feedback (2%)peer feedback is crucial
165,,,it is also important that your feedback is of high quality
166,,,you will be asked to givefeedback to your peers regularly throughout the semester
167,,,"this includes feedback on their presentations,their proposal ideas, and their written work"
168,,,3
169,,,"project proposal (5%)initial individual proposal (1%), final individual proposal (1%), group proposal(3%)this grading criteria focus on formulating iterations of potential project ideas that will eventually lead toyour team’s final project idea for the rest of the semester"
170,,,you individually and your team separately willuse the feedback from these proposals to help define that final project idea
171,,,"during each of theseproposal phases, you will give feedback to your classmates to help refine the ideas and potentially findteammates with similar interests"
172,,,page7of15 course s yllabus 4
173,,,"weekly reports (5%)team updates (2%), individual updates (2%), agile project management (1%)this grading criteria will be based on your team’s ability to maintain the project on schedule"
174,,,"each team submits a weekly report as a group and individually, which should be incremental "
175,,,the group reportsshould specifically address the following: ● minutes from the previous meeting agenda for the weekly meeting with the instructor and theta ●team’s accomplishments during this period
176,,,"accomplishments need to be measurable, e.g."
177,,,"“didmore research on such and such” is not an accomplishment, it is an activity (and a looselydefined one)"
178,,,● team’s goals for the following week both team and individual weekly reports are due at 11:59 pm on the monday of each week starting onweek 4
179,,,reports are limited to one page and should be submitted according to the template provided in the course website
180,,,the team leader will be responsible for submitting team reports and leading the discussion during the weekly meeting
181,,,"one of the team members, acting as a scribe , will be responsiblefor generating the meeting minutes throughout the semester"
182,,,5
183,,,"reading responses (5%)book readings (2%), literature review (3%): 10 breadth and 2 depth papers perteam memberthis grading criteria supplement your project team’s work by accumulating the knowledge necessary todesign and develop your system through book chapter readings from the design of everyday things bydon norman and from literature review readings related to your team project"
184,,,each team member isexpected to identify 10 relevant papers for their project and specify how they should be referenced intheir final report
185,,,these papers will be different for each team member (so that a team of 4 will have 40papers to reference in their final report)
186,,,"of these papers, each person will read two of these papers thatare especially relevant in depth and write a reading summary on those two papers"
187,,,this requirement isto ensure that you have a strong understanding of what relevant work exists
188,,,6
189,,,"poster design and presentation (10%) poster design & updates (5%), cdr midterm presentation (2%), external posterpresentations (3%)this grading criteria evaluate your team’s project progress in terms of its critical design in the mid-pointof the semester"
190,,,your midterm presentation will serve as a critical design review for your project
191,,,yourteam will demonstrate this progress through a poster design and corresponding in-class discussion ofyour poster
192,,,your poster will receive feedback from your instructors and peers that you must address inorder to receive credit
193,,,"additionally, at least one member of your team will present your poster at anexternal poster presentation, e.g."
194,,,"student research week, the aggie research expo, the tamu csce iapspring meeting, or similar, to provide you with extra practice in communicating your work andresponding to external feedback"
195,,,page8of15 course s yllabus 7
196,,,"auxiliary deliverables (5%)citi training (1%) gantt chart (1%), user stories (1%), references list: 50 papers(1%), github management (1%)this grading criteria focus on other assignment contents in the course that relate to your semesterprogress in preparing your team project"
197,,,"each team member is expected to commit to your githubrepository weekly, if not daily"
198,,,8
199,,,"project testing (5%)your project must be evaluated in accordance with industry standards, so you need to test the technicalperformance of your developed materials as your project goes on"
200,,,you are expected to develop anautomatic test bed for your project
201,,,you should also have appropriate unit testing throughout your code.thi
202,,,"grading criteria evaluates the materials that you have taken, written, and conducted for preparingfor and executing the evaluation of your team project’s system"
203,,,9
204,,,"irb materials (5%)irb supplementary documents (1%), initial irb application (2%), revised irbapplication (2%),in order to conduct an evaluation with human participants, e.g."
205,,,"a user study or a survey, you must havean active irb application with texas a&m"
206,,,"this process involves writing recruitment materials, anevaluation protocol, and a survey as well as any other materials as needed for your project’s evaluationplan"
207,,,"your team will prepare these evaluation materials throughout the semester, and must completethese contents properly and timely to ensure sufficient time in completing the evaluation of your system"
208,,,10
209,,,"user study (5%)user studies (5%): at least 20 participantsthis grading criteria evaluates the materials that you have taken, written, and conducted for preparingfor and executing the evaluation of your team project’s system"
210,,,"your team will prepare these evaluationmaterials throughout the semester, and must complete these contents properly and timely to ensuresufficient time in completing the evaluation of your system"
211,,,"note that completing this a user study is partof the required final deliverables and it not optional, even if you prefer to abandon the 5% 11"
212,,,"final presentation (20%)oral presentation (15%), in-class demo (5%)this grading criteria evaluates the communication and demonstration of your team project’s systemthrough a presentation, which you will present to the instructors and to industry panelists on the readingday before finals; and a live system demonstration, which you will present to the instructors in class"
213,,,12
214,,,"final deliverables (30%)final report (20%), documentation & coding (5%), demo video (5%)this grading criteria evaluates the technical writing of your final outcomes through the final report andthrough the document and coding of your system"
215,,,"your final report will be critiqued on its thoroughnessand effectiveness in communicating key aspects of your system such as its motivation, approach,evaluation, and engineering standard, while your documentation and coding will be critiqued on its page9of15 course s yllabus completeness to properly execute and understand the details of your system"
216,,,"the final deliverablesinclude: a) a video advertisement of your project, b) a live demo, c) a final updated poster, d) a finalupdated powerpoint slidedeck, e) fully documented code source, f) user manual, g) evaluation materials,and h) a final project report with all of the required sections"
217,,,all final deliverables must be submitted inorder to receive a grade for this section
218,,,final deliverables1.tea
219,,,"drive files including the following (please organize into folders, e.g."
220,,,"docs, source,hardware, media, references, freeware, etc.)a.designs"
221,,,"code, schematics, data, data sheets, freeware software tools, etc.b.reports"
222,,,"proposal, weekly reports, final report (completed in overleaf), and allpresentationsc"
223,,,audiovisual media: close-up pictures of your system and a high-quality video presentingyour project (including a system demo and a project description) for posterity (seegallery in the course webpage for movie samples)
224,,,final video must be submitted to theinstructord.presentatio
225,,,posters: in pdf and ppt formate.individua
226,,,assignments: in pdf format2.fina
227,,,"prototype in the assigned github repository, as well as any spare parts and supplies3.softwar"
228,,,"install, to be demonstrated on several machines note : grades will not be assigned until all projectdeliverables have been turned in (see below), allborrowed items (e.g."
229,,,"keys, books, equipment) have been returned to their proper location or theirowner, and the workstations in the lab have been thoroughly cleaned up"
230,,,all team members arerequired to be present at the time of the final delivery
231,,,all final deliverables are dueon the last day ofclass at 11:59 pm (date in canvas)
232,,,13
233,,,peer reviewseach member of your project team will score and review the performance of your other team membersthrough periodic peer review forms throughout the semester
234,,,your peer review responses will becalculated with the instructors’ internal scores for adjusting each member’s overall semester score.youmus
235,,,complete all of your peer reviews to get an a in the course
236,,,14
237,,,"class participationthe instructors will evaluate your attendance to meetings, participation in the discussions, andcontributions to the team.mor"
238,,,than five (5) unexcusedabsences will lead to an automatic failure forthe course
239,,,note that team days in which teams mayneed to work in a remote location to accomplishcertain assignments (e.g.
240,,,"presenting your work at a conference or srw, interviewing experts, meetingwith mentors, accessing technologies outside of the classroom, etc."
241,,,"do not count toward absencesproviding they are approved by the instructor in advance, abide by the instructor’s requirements forcheck in during course time, abide by any activity reporting requirements by the instructor, andcomplete all assignments on-time relevant to that class time"
242,,,page10of15 course s yllabus late work policyall assignments must be submitted to complete the course
243,,,assignments will be considered late aftertheir given deadline but will be accepted
244,,,late assignments will receive a grade reduction of 10% per daylate with a maximum reduction of 30%
245,,,purchases and reimbursements ●accurate forms:please ensure that purchase order(po) forms submitted to the department areaccurate
246,,,submitting a po with incomplete specifications or backordered items increases theworkload for our accounting staff and causes unnecessary delays to your team
247,,,submitting anincomplete po will result in the team being prevented from submitting additional pos; and alladditional purchases will have to be made by team members themselves and will be reimbursedat the end of the semester
248,,,"●in-stock items:please verify that items are in stockbefore submitting a po, and providealternative vendors if an item is likely to go out of stock (e.g."
249,,,if the vendor only has a few unitsleft)
250,,,"if you suspect that a critical item may become backordered, it may be better if youpurchase it directly since pos may take several days to go through"
251,,,●reimbursements deadline:reimbursement requests aredue at the time of final deliverables
252,,,"tominimize overhead on our accounting staff, we will only reimburse up to five purchase orders (ofyour choice); this policy also encourages teams to plan their purchases in advance"
253,,,overnight orexpress delivery will not be reimbursed unless approved in advance by the instructor.reimbursemen
254,,,of sales taxes is not allowed by the university; please make sure to bringtax-exempt forms with you whenever you make local purchases (or purchases within the state)
255,,,"●equipment return:the equipment and materials thatyou purchase do not belong to you, theybelong to texas a&m university"
256,,,"before you will be given a final grade in the course, allequipment and materials must be returned"
257,,,"course schedule as ac (communication)course, you will be continuouslytaught, and be given experience practicing, howto present their work professionally"
258,,,this will occur during all of the weeks of the course
259,,,"introduction to senior capstone design: weeks 1-3you will learn how to identify and formulate an engineering problem, how to function effectively onmulti-disciplinary teams, how to communicate and place their work in the context of other work, how tocommunicate the motivation, need, and ethical considerations for their system, and how to definesuccess in their projects"
260,,,major deadlinesteams finalized bythe end of the second class meetingof week 2 (date in canvas).finalize
261,,,project proposal dueat the beginning ofthe second class meeting of week 4 (date in canvas)
262,,,"page11of15 course s yllabus project design and skill development: weeks 4-6you will learn how to do project management, how to evaluate the success of their project, and how toeffectively evaluate their projects and create an evaluation plan according to their definition of success.yo"
263,,,"will complete a literature review, user stories, gantt charts, and paper prototypes"
264,,,they will useproject management software such as github and trello
265,,,the groups and individual students will presentweekly updates on their project development progress
266,,,major deadlinessubmit irb applicationby the end of the second classmeeting of week 6 (date in canvas)
267,,,project development: weeks 7-11the teams will learn how to communicate the user interface design and design choices and how to writetechnical documentation
268,,,the teams will continue to make progress on their projects
269,,,"there willcontinue to be weekly reports, peer reviews, and in-class demonstrations"
270,,,"additionally, teams willcontinue to make iterative progress on their final reports"
271,,,major deadlinesfully working systemby the end of the second classmeeting of week 11 (date in canvas)
272,,,project evaluation: weeks 12-13the teams will run and implement a user study to evaluate the success of their system
273,,,they will learnhow to analyze and interpret data from an experiment and how to communicate about the results of anexperiment
274,,,the course will shift focus to the teams continuing to make progress on their projects
275,,,"therewill continue to be weekly reports, peer reviews, and in-class demonstrations"
276,,,"additionally, teams willfinalize their final reports"
277,,,major deadlinesfully evaluated systemby the end of the second classmeeting of week 13 (date in canvas)
278,,,project finalization: week 14the teams will learn how to think critically about the results and their implications and how to effectivelysummarize their contribution
279,,,"there will continue to be weekly reports, peer reviews, and in-classdemonstrations"
280,,,"additionally, teams will finish preparing all of their final deliverables (see below)"
281,,,major deadlinescomplete draft of their final deliverablesby theend of the second class meeting of week 14 (date incanvas)
282,,,page12of15 course s yllabus project presentations: week 15senior projects will be presented to industry panelists
283,,,major deadlinesfinal deliverables due onthe last day of classby11:59pm (date in canvas)final presentations to iap members onfinal readingday (date in canvas)
284,,,important dates:january 18 (tue.
285,,,–first day of spring semester classesjanuary 24 (mon.
286,,,–last day for adding/dropping coursesmarch 07 (mon.
287,,,–mid-semester grades duemarch 14-18 (mon.-fri.
288,,,–spring breakapril 15 (fri.
289,,,–reading day (no class)april 19 (tue.
290,,,–last day to drop classes (tamu q-drop)may 03 (tue.
291,,,–redefined day; attend friday classes (our class does not meet)may 04 (wed.
292,,,–industry panel presentations; reading day (no class)may 05-10 (thurs.-tues.
293,,,–final exams course cop yrig htthe materials used within this course are copyrighted
294,,,"these materials include, but are not limited to,the syllabi, quizzes, exams, homework and labwork problems, online handouts, course videos, audio andvisual recordings of classes, etc"
295,,,"because these materials are copyrighted, you do not have the right tocopy or distribute these materials, unless permission is expressly granted"
